country,year,fx_return,delta_rf,equity_excess_return,equity_excess_return_usd_hedged,equity_excess_return_usd_unhedged,equity_excess_return_usd_dynamically_hedged,equity_index_local,equity_index_usd_hedged,equity_index_usd_unhedged,equity_index_usd_dynamically_hedged
Australia,1887,0.9943381560142389,0.006000000999999998,0.236000005,0.23466380979105117,0.2347415219819451,0.23466380979105117,3.306364777147398,3.2920620280985715,2.7545194965064823,3.2920620280985715
Australia,1888,1.0037992388841286,0.006000000999999998,0.215999995,0.21682063057997558,0.22679463545277412,0.21682063057997558,4.020539552479412,4.005848992939297,3.3792297415642287,4.005848992939297
Australia,1889,1.002741858804231,0.005000002999999996,-0.05600000199999999,-0.05615354609852064,-0.04828830064261558,-0.05615354609852064,3.7953893294994856,3.780906366850568,3.216052479863107,3.780906366850568
Australia,1890,0.9975858541823297,0.0030000020000000016,-0.029000001000000004,-0.02892999076887342,-0.02844794285911756,-0.02892999076887342,3.685323035148611,3.6715247805596065,3.1245624026840377,3.6715247805596065
Australia,1891,0.9985965616461915,0.0030000020000000016,-0.146999996,-0.14679369056760389,-0.14525747477202955,-0.14679369056760389,3.143580563723057,3.1325681080108496,2.670696358302529,3.1325681080108496
Australia,1892,1.0025127177855389,0.0030000020000000016,0.019999999999999997,0.020050254355710773,0.025671021008540684,0.020050254355710773,3.2064521749975183,3.195376895363055,2.7392558606239463,3.195376895363055
Australia,1893,0.9979258322311759,0.0020000000000000018,-0.091000001,-0.09081125173096284,-0.09097253454400334,-0.09081125173096284,2.914665023866292,2.905200719742938,2.4900588122184706,2.905200719742938
Australia,1894,1.001842622861191,-0.000999998000000002,0.067000005,0.06712346074091291,0.06803794789553286,0.06712346074091291,3.1099475950386584,3.1002078461990754,2.6594773039410033,3.1002078461990754
Australia,1895,1.0033298961653017,-0.004000001000000003,0.165000007,0.16554943989058404,0.1649992113111769,0.16554943989058404,3.62308896998967,3.6134455186817265,3.098288961591244,3.6134455186817265
Australia,1896,0.9951409692857207,-0.006999999,-0.015999999,-0.015922254513430562,-0.0279416322412811,-0.015922254513430562,3.5651195500929242,3.555911319462861,3.011717710849241,3.555911319462861
Australia,1897,1.0002057462980094,-0.009000000000000001,0.054000002000000005,0.054011112300504004,0.04522323673354611,0.054011112300504004,3.7576360129281814,3.747970045069003,3.1479173338615896,3.747970045069003
Australia,1898,0.9920327498946734,-0.010000000000000002,0.125000002,0.12400409572089967,0.10579782812038041,0.12400409572089967,4.2273405220594755,4.212733681296805,3.480960150886644,4.212733681296805
Australia,1899,1.00183878909949,-0.004000001000000003,0.090000008,0.09016549903366441,0.08806128959339987,0.09016549903366441,4.607801202863553,4.592576915966857,3.787497990796958,4.592576915966857
Australia,1900,1.0000315496084657,-0.004000001000000003,0.091000002,0.09100287301443348,0.08703539966073026,0.09100287301443348,5.027111121539738,5.010514609859608,4.117144392140184,5.010514609859608
Australia,1901,1.0010124429839962,-0.011199999000000002,-0.060800002,-0.06086155853545185,-0.07101995619351653,-0.06086155853545185,4.721462755295899,4.705566881638901,3.824744977768006,4.705566881638901
Australia,1902,0.9995490515153029,-0.011199999000000002,0.127200003,0.1271426423513937,0.1154787075503374,0.1271426423513937,5.322032831933926,5.303845088731679,4.266421584510299,5.303845088731679
Australia,1903,0.999410107648411,-0.0036999990000000024,0.187699996,0.1875892732079663,0.1832809182251829,0.1875892732079663,6.320978373199793,6.298789534134496,5.048375250055086,6.298789534134496
Australia,1904,1.002115699426122,-0.0025000010000000017,0.042500003999999994,0.04258992123407298,0.04227437988942828,0.04258992123407298,6.589619979344699,6.567054484263288,5.261792183200302,6.567054484263288
Australia,1905,0.9994161754016401,-0.0075,0.11349999899999999,0.11343373490866997,0.10533093601144716,0.11343373490866997,7.337541840410703,7.311980001762002,5.816021678954506,7.311980001762002
Australia,1906,0.9998433171399514,-0.0025000010000000017,0.06949999899999999,0.0694891095413833,0.06682733348853986,0.0694891095413833,7.847500990981705,7.820082981068845,6.2046908992705765,7.820082981068845
Australia,1907,1.0072261120163317,-0.008099999000000004,0.0561,0.05650538488411621,0.055862010873769075,0.05650538488411621,8.287745796575779,8.261959779739867,6.551297409754006,8.261959779739867
Australia,1908,0.9931691476323778,-0.008099999000000004,0.14109999299999998,0.14013615977874447,0.12498740422059518,0.14013615977874447,9.457146670458402,9.419759095519053,7.370127067276268,9.419759095519053
Australia,1909,1.0030173436068457,-0.008699998,0.10370000400000001,0.10401290254409928,0.09842469100885665,0.10401290254409928,10.437852818013525,10.399535580310168,8.095529546568946,10.399535580310168
Australia,1910,0.999022096259854,-0.0036999990000000024,0.035700001,0.03566508983549889,0.030956578707308502,0.03566508983549889,10.81048417405446,10.770435951029397,8.346139444154648,10.770435951029397
Australia,1911,0.9983216951127519,-0.0025000010000000017,0.074500002,0.0743749682825434,0.07014211748813826,0.0743749682825434,11.615865266642485,11.571486783276374,8.931555337618928,11.571486783276374
Australia,1912,1.0011858807795746,-0.0012000020000000056,0.05220000500000001,0.05226190798262321,0.052287869530175834,0.05226190798262321,12.222213491640549,12.176234760766103,9.398567337813892,12.176234760766103
Australia,1913,1.0007618616084148,-0.0020000000000000018,0.055999994,0.05604265824550006,0.054829661286992515,0.05604265824550006,12.906657373839138,12.858623324180696,9.913887601529218,12.858623324180696
Australia,1914,1.0102023570482888,-0.0020000000000000018,0.08099999299999999,0.08182638384949488,0.09036541868037729,0.08182638384949488,13.952096530773508,13.910797972081173,10.809760205391607,13.910797972081173
Australia,1915,0.9588093230819016,-0.0002699190000000004,-0.069730081,-0.06685785176205616,-0.10974900322596493,-0.06685785176205616,12.979215709562853,12.980751903371859,9.623399797738175,12.980751903371859
Australia,1916,1.0031748593985286,0.0002484399999999956,-0.069248442,-0.06946829606691715,-0.06593308782737106,-0.06946829606691715,12.0804252432937,12.079001186977225,8.988899333675999,12.079001186977225
Australia,1917,1.0033169209158892,-0.0031964780000000026,0.11819647999999999,0.11858852837669648,0.11883104566116898,0.11858852837669648,13.508288983954158,13.511432162001224,10.057059640839702,13.511432162001224
Australia,1918,1.0001671503959937,-0.0026781189999999996,0.037678122999999994,0.03768442091317974,0.03517969067619475,0.03768442091317974,14.017255957811129,14.020602658733951,10.410863888116484,14.020602658733951
Australia,1919,0.9279870325940993,-0.0026781189999999996,0.149678126,0.1388993599909857,0.06152061425711808,0.1388993599909857,16.115332561238635,15.968055394720011,11.051346629460658,15.968055394720011
Australia,1920,0.817600042753483,-0.0006046889999999985,0.04160469,0.034015996322745407,-0.1561743527834849,0.034015996322745407,16.785805976695872,16.5112247083082,9.325409722218692,16.5112247083082
Australia,1921,1.0559819865407782,0.0008467210000000017,0.158153281,0.16700701584832192,0.22612240391837513,0.16700701584832192,19.440536266139734,19.268715074843833,11.43409378613057,19.268715074843833
Australia,1922,1.170309350791573,0.0008467210000000017,0.17215328,0.20147259335343987,0.3795852435101781,0.20147259335343987,22.787288349314643,23.15083307156114,15.774307060257156,23.15083307156114
Australia,1923,1.0389610232819837,0.0014687519999999968,0.12053124900000001,0.12522726979849558,0.16727271005366506,0.12522726979849558,25.533868675380685,26.04994869067346,18.412918151445034,26.04994869067346
Australia,1924,0.9850042388497957,0.0014687519999999968,0.09553124400000002,0.09409868028259413,0.07994981564719672,0.09409868028259413,27.973150914072434,28.501214483895122,19.885027563179985,28.501214483895122
Australia,1925,1.067191709062091,0.0020907819999999994,0.13490922,0.14397400106003364,0.21608464363327284,0.14397400106003364,31.746986884832232,32.604648368211684,24.18187665780754,32.604648368211684
Australia,1926,1.0045977173025504,0.0020907819999999994,0.09890922200000002,0.09936397864137123,0.10624599945600322,0.09936397864137123,34.887056658455194,35.84437595228009,26.751104312038095,35.84437595228009
Australia,1927,0.9957430297592732,0.0020907819999999994,0.081909217,0.08156053190078977,0.07921516445793708,0.08156053190078977,37.744628152783896,38.76786232059993,28.87019743954762,38.76786232059993
Australia,1928,0.9980655218927731,0.0024942609999999976,0.13490922,0.13464824106744694,0.13512660026585954,0.13464824106744694,42.836726496066014,43.98788679201367,32.77132906855781,43.98788679201367
Australia,1929,0.9508872652004936,0.0027025300000000016,-0.096438523,-0.0917021633954449,-0.14024575270779427,-0.0917021633954449,38.705615862630445,39.954102409992096,28.175289356103104,39.954102409992096
Australia,1930,0.8226355316282646,0.003086298000000001,-0.33943852399999996,-0.2792341906458534,-0.46121681102424383,-0.2792341906458534,25.56743874370818,28.79755096055641,15.18037224959591,28.79755096055641
Australia,1931,0.9608357630995003,0.0013240909999999995,0.13418351099999998,0.12892831618705516,0.08941129512894741,0.12892831618705516,28.998167441616374,32.51037071621186,16.537668992971813,32.51037071621186
Australia,1932,0.7703702379953208,-0.0018248229999999963,0.215136007,0.16573437691395299,-0.07326675806332061,0.16573437691395299,35.236717395323126,37.898456750104856,15.326007599932469,37.898456750104856
Australia,1933,1.2084385793877532,-0.003112251,0.228319622,0.2759102396560288,0.487006229212281,0.2759102396560288,43.28195139154412,48.35502903461993,22.78986877005434,48.35502903461993
Australia,1934,1.1859435359389925,-0.001903560000000002,0.20608203800000002,0.24440166083923384,0.43326091576438697,0.24440166083923384,52.201584142930464,60.17307844061042,32.66382818351829,60.17307844061042
Australia,1935,0.9766381836091582,0.0004515000000000005,0.077673834,0.07585923215171927,0.052403974060236,0.07585923215171927,56.25628132418548,64.7377619673203,34.37554258835539,64.7377619673203
Australia,1936,1.014478819683553,0.004001210000000002,0.174673829,0.17720289987352678,0.1960206649664178,0.17720289987352678,66.08278138838214,76.20948111925156,41.113859305106224,76.20948111925156
Australia,1937,0.9945136123269966,0.0049704,0.0006738300000000003,0.0006701331073943004,2.616902284446887e-05,0.0006701331073943004,66.12730994896508,76.26055161564692,41.114935214629604,76.26055161564692
Australia,1938,0.9889314862743355,0.005309711000000002,-0.02832617,-0.028012641398559496,-0.034029630157036306,-0.028012641398559496,64.254176525708,74.12429213038146,39.71580917534525,74.12429213038146
Australia,1939,0.9071532868759019,0.007881560000000003,0.028844452999999996,0.026166340347087466,-0.061041576198215375,0.026166340347087466,66.1075531005575,76.06385358625197,37.29149358329463,76.06385358625197
Australia,1940,0.8635463236816372,0.008813070000000001,0.011673830000000003,0.01008089297978441,-0.12074265498950565,0.01008089297978441,66.87928143716938,76.83064515388496,32.788819639523524,76.83064515388496
Australia,1941,1.052824748378323,0.008911021,-0.077496801,-0.08159055001294999,-0.01866639278248483,-0.08159055001294999,61.69635107261007,70.56199055792969,32.176770653258124,70.56199055792969
Australia,1942,1.0006847612428715,0.00945156,0.16243625,0.1625474800484374,0.17269856731155975,0.1625474800484374,71.71807497952834,82.0316643103228,37.73365284578844,82.0316643103228
Australia,1943,1.0036702946176013,0.011780477999999999,0.067436244,0.06768375488338445,0.08321367281654601,0.07544871384996524,76.55447258305811,87.58387537017876,40.87360868787101,88.22084787750876
Australia,1944,1.0003718865822961,0.012519651,0.058436248,0.05845797965655093,0.07135753650813603,0.06490775808234348,81.0280287284309,92.70385177481056,43.79024871203504,93.94706532936132
Australia,1948,1.0043615164895412,0.010734330999999998,0.0014999990000000019,0.0015065412703727972,0.016700522885290336,0.009103532077831567,81.14957069049551,92.84351395343182,44.521568762802936,94.8023154522053
Australia,1949,0.6947890927662549,0.009105090000000001,0.0611,0.04245161356801817,-0.25972790071967844,0.04245161356801817,86.10780945968477,96.78487093007982,32.958075171293316,98.82682671313569
Australia,1950,1.0,0.00842849,0.29450001,0.29450001,0.30292849999999993,0.29450001,111.46656020664003,125.28801638683703,42.942015445820445,127.93132816842241
Australia,1951,0.9928569834916572,0.008168289,-0.06609999899999999,-0.06562784561594155,-0.06474614774895915,-0.06562784561594155,104.09862068844768,117.06563378987413,40.16168536912727,119.53547071394283
Australia,1952,1.0080935247070602,0.011701591,-0.157900002,-0.15917796956743185,-0.13918132508707237,-0.1491796473272521,87.66144827354455,98.43136389707743,34.57192878172205,101.70321134973976
Australia,1953,1.0,0.0164886,0.099299995,0.099299995,0.11578859499999994,0.10754429499999997,96.36622964880029,108.2055978399004,38.574963841797704,112.64081151358353
Australia,1954,0.9919714545241106,0.018219759000000002,0.15260000499999998,0.15137484892023653,0.16129790903348096,0.15633637897685876,111.07171677503835,124.5852038652392,44.79702485052181,130.25066811063203
Australia,1955,1.0058453234985985,0.021648951000000003,0.06509999899999999,0.06548052955391342,0.09319634181895409,0.07933843568643376,118.30248542602165,132.7431089889173,48.97194369096322,140.58455236564245
Australia,1956,0.9941886457469754,0.028434090000000002,0.029899999999999996,0.02972624050783456,0.052075261469492595,0.04090075098866358,121.8397297402597,136.68906257247954,51.5221704633394,146.33456613480234
Australia,1957,1.0076438840350852,0.021545028999999997,0.12130001200000001,0.12222721522518246,0.15176545375302708,0.13699633448910475,136.61889041982997,153.39618604245442,59.34145604204891,166.38186530432375
Australia,1958,0.9982150831608441,0.017355919,0.146099996,0.145839219656939,0.16133364888538315,0.1535864342711611,156.57890976369157,175.7673661132366,68.91522967548423,191.93586272379943
Australia,1959,0.9991059452433695,0.011256381999999999,0.40309998799999996,0.40273959453833086,0.41306624899601685,0.40790292176717385,219.69586641048872,246.55584387475187,97.38178509623549,270.2270619207404
Australia,1960,1.0013422819017248,0.014384123000000002,-0.105900001,-0.10604214865473494,-0.09025681757483994,-0.09814948311478744,196.43007393792212,220.41053242689182,88.5924150836923,243.7044154695921
Australia,1961,1.0013404821606735,0.018981488,0.066100005,0.06618861087752294,0.08657747109667335,0.07638304098709814,209.41410280736915,234.999199391003,96.26252233998515,262.3192998251427
Australia,1962,0.9982150831608441,0.007196680000000004,-0.0009000009999999975,-0.0008983945730598403,0.004436795655384351,-0.0008983945730598403,209.2256299054284,234.78807738559672,96.68961948087954,262.08363358977095
Australia,1963,0.9977648640408225,0.00025885900000000017,0.22780000499999997,0.22729084101732366,0.225229181868976,0.22729084101732366,256.88722944401314,288.1532569554095,118.46694337178064,321.6528430852661
Australia,1964,0.998207884807552,0.0018857119999999977,0.0027999989999999975,0.0027949810792532582,0.0028147427390843305,0.0027949810792532582,257.6065134295692,288.9586398565251,118.80039734045788,322.5518566957775
Australia,1965,1.0040394974204583,0.005058332999999998,-0.130499996,-0.13102715039721183,-0.12173340434782187,-0.13102715039721183,223.98886445743648,251.09721269347042,104.33842053433001,280.2888060575999
Australia,1966,0.9959767555790022,-0.005633331999999998,0.017800004,0.017728390233213265,0.007873870194748944,0.017728390233213265,227.9758671407343,255.5487620665724,105.15996771394245,285.25787538939045
Australia,1967,1.0062836612408357,-0.004708331000000003,0.37950001299999997,0.3818846625225847,0.3837458993435947,0.3818846625225847,314.4927116843292,353.1389148264297,145.51467409927267,394.19348286437736
Australia,1968,0.9901873336010795,-0.010491673,0.299899992,0.29695717342546507,0.2761808447923817,0.29695717342546507,408.80907340251787,458.0060487998223,185.7030397216979,511.25206531852234
Australia,1969,1.0072072059965442,-0.029708333000000003,0.053100005000000006,0.05348270767445253,0.031326805831024096,0.05348270767445253,430.51683724423697,482.50145242091423,191.52052278929048,538.595210075913
Australia,1970,0.997316637656355,-0.021825003999999995,-0.19081666000000003,-0.19030462976001591,-0.21495740571598232,-0.19030462976001591,348.36705228752805,390.6791921592822,150.35176806913594,436.0980480318984
Australia,1971,1.06816143494767,0.004066663999999998,-0.115116667,-0.1229631842091131,-0.04704641565229939,-0.1229631842091131,308.2641983355731,342.64003468713287,143.27825629449725,382.4740434185174
Australia,1972,1.0705289671291562,-0.0034666619999999954,0.32080835399999996,0.3434346358540247,0.4135432047158063,0.3434346358540247,407.15792840073783,460.31449022891877,202.5300055686163,513.8288772435724
Australia,1973,1.1670588238585224,-0.032033332000000005,-0.310124985,-0.36193410024324196,-0.2182006673581528,-0.36193410024324196,280.8880819628279,293.7109793789885,158.33782319349382,327.8566848794248
Australia,1974,0.8918010751680436,-0.011750034999999992,-0.352691658,-0.31453079980719995,-0.4442925000669785,-0.31453079980719995,181.82119862291825,201.3298301227592,87.98951587169323,224.73565956216217
Australia,1975,0.9473247922062416,0.010733335999999996,0.470900007,0.4460952512811927,0.40019747154014884,0.42314636141067075,267.44080232719887,291.1421112817713,123.20269764558665,319.8317361851183
Australia,1976,0.8642112811339303,0.022433333,-0.039116666,-0.03380506403754806,-0.15736044547367056,-0.09558275475560932,256.9794097877938,281.30003356586406,103.81546626051919,289.2613377822754
Australia,1977,1.0506259192193554,0.028841666999999994,0.04675000100000001,0.0491167627741308,0.1329002085056843,0.09100848563990754,268.9931974523526,295.11658058287367,117.61256337265702,315.58657408801406
Australia,1978,1.0079726647090916,0.0042500119999999975,0.156533316,0.1577813036442703,0.17069335012178355,0.1577813036442703,311.0995946310121,341.68045939427884,137.68824583114642,365.38023516025004
Australia,1979,0.9608865709796722,-0.023483336000000007,0.301233322,0.28945105384139547,0.22338232020933257,0.28945105384139547,404.8131589945653,440.580228442965,168.44536565046087,471.13992928020133
Australia,1980,1.068023519076417,-0.02399170399999999,0.41632500299999997,0.4446448947835598,0.4959331186894298,0.4446448947835598,573.3469986274171,636.4819777627039,251.98300116627527,680.6298935633303
Australia,1981,0.9552807659304514,-0.026599959000000006,-0.24050834,-0.22975299124786142,-0.3069978556558798,-0.22975299124786142,435.45226374355474,490.24833949636786,174.6247601464957,524.2531395844416
Australia,1982,0.8694033155990286,0.02371669600000001,-0.299424991,-0.26032107994860926,-0.3863236870794129,-0.3233223835140111,305.06697359121125,362.6263623156609,107.16307895134337,354.7503649292963
Australia,1983,0.9198449940059845,0.019941664999999997,0.526391692,0.4841987627725401,0.4151196102640764,0.4496591865183083,465.65169399320826,538.2095982976108,151.64857452032348,514.2671254404768
Australia,1984,0.9177383592423379,0.006199993000000001,-0.104849997,-0.09622486421334406,-0.1813229529614504,-0.09622486421334406,416.82811527497546,486.42045278310474,124.15120717590386,464.7818411255801
Australia,1985,0.822541676716155,0.073725,0.26679997099999997,0.2194540954941615,0.08835669822757253,0.15390539686086702,528.0378443423235,593.1674132784815,135.12079792293403,536.314274837737
Australia,1986,0.9763548243900784,0.08868333699999999,0.357133314,0.3486888340743167,0.4100887911736024,0.37938881262395957,716.6177496097137,799.9982670254336,190.53232260556265,739.785910761706
Australia,1987,1.0867930204289151,0.05937500300000001,-0.223983333,-0.2434235229968055,-0.08614743961905358,-0.16478548130792953,556.1073175651705,605.2598704747635,174.1184508484219,617.8799333920133
Australia,1988,1.1840830448838278,0.04414166500000001,0.08958334399999998,0.10607411873439536,0.35664957819514576,0.23136184846477056,605.9252706955284,669.4622778406683,236.2177228995038,760.8337769108788
Australia,1989,0.9265926356262792,0.07714999500000001,0.010999991999999986,0.010192511579147974,0.0016027051374569723,0.005897608358302473,612.590443825777,676.285779859362,236.59631025755323,765.3208765528672
Australia,1990,0.9755266812518676,0.060033328999999996,-0.29450832299999996,-0.287300726937243,-0.25520389505308805,-0.27125231099516556,432.17745952882177,481.9883836884471,176.21601032463676,557.7258201350561
Australia,1991,0.9825423512045195,0.04120833,0.17544167500000002,0.1723788758537592,0.19439150268101635,0.18338518926738778,507.999396925803,565.072999443232,210.4709053680964,660.0044752198324
Australia,1992,0.9062911287868609,0.025833331999999994,-0.084650003,-0.07671754677068117,-0.15046394704645005,-0.1135907469085656,464.9972464520356,521.7219851795967,178.80262220797275,585.0340739166157
Australia,1993,0.9832994483490932,0.018274997,0.354544762,0.34862366888966057,0.34936280829141353,0.34899323859053705,629.8595845260279,703.6066177933047,241.26960843241878,789.2070100585911
Australia,1994,1.1472455767999303,0.010649994000000003,-0.145043522,-0.16640053905798338,-0.00012055980393399501,-0.08326054943095869,538.5025320209161,586.5260973077344,241.24052101573093,723.4972007863486
Australia,1995,0.9590628467390642,0.017271406999999996,0.13079210400000002,0.12543784759323176,0.09864294405917562,0.11204039582620369,608.934411193259,660.098668511275,265.03719623509204,804.5581135416014
Australia,1996,1.069127637473946,0.016264247999999995,0.07326045700000001,0.07832477931267162,0.1685669534859935,0.12344586639933255,653.5452244403031,711.800751047009,309.71370896491095,903.877486936357
Australia,1997,0.8194600579896024,-0.0032559220000000014,0.06128945200000001,0.05022425789007096,-0.1431226037928569,0.05022425789007096,693.6006531034662,747.5504155339402,265.38667650750983,949.2740629412777
Australia,1998,0.9405546199954734,-0.006298523,0.036422122,0.034256995117138776,-0.03436217064702696,0.034256995117138776,718.8630607100804,773.1592464687014,256.26741424191147,981.7933398802836
Australia,1999,1.0649942815284938,-0.005715500999999998,0.14536913099999998,0.15481729322576648,0.217188794143653,0.15481729322576648,823.3635591535051,892.8576682394591,311.9258249194242,1133.791927267634
Australia,2000,0.8473539307977503,-0.004797484999999997,-0.009535446000000003,-0.008079897650009688,-0.17464570947577607,-0.008079897650009688,815.512420396829,885.643469664058,257.44931792255466,1124.6310045389043
Australia,2001,0.9216606501758087,0.011135231000000002,0.053344347,0.04916538553922395,-0.021799170921293243,0.013683107308965353,859.0153979332873,929.1864723003874,251.83713623759053,1140.0194512569997
Australia,2002,1.1088915002246793,0.028250004,-0.126472429,-0.14024420153086922,0.0018527733469044794,-0.06919571409198237,750.3736340082629,798.8734574193344,252.3037333713723,1061.1349912485218
Australia,2003,1.3246202755811551,0.036583334999999995,0.110550269,0.14643712778835083,0.5232522679149625,0.33484469785165666,833.3276410983839,915.858191990171,384.32223406135483,1416.4504167729533
Australia,2004,1.038666666808964,0.036866668,0.22318078200000002,0.23181043893575803,0.3093737736748592,0.2705921063053086,1019.3103557009365,1128.1636814783224,503.2214539200687,1799.730718524579
Australia,2005,0.9418485235174541,0.019458330999999995,0.156303313,0.14721404456993648,0.10534728225835566,0.12628066341414607,1178.6319412722014,1294.245219965656,556.2344664646463,2027.0019076266806
Australia,2006,1.0785062016163225,0.006516668999999996,0.19160542700000002,0.20664764128284357,0.2962277968244873,0.20664764128284357,1404.4642176555005,1561.6979419131537,721.0065769833126,2445.877070713558
Australia,2007,1.1141160117011948,0.011191934,0.11565843999999999,0.12885691989238193,0.26145405608173355,0.19515548798705773,1566.9023581053561,1762.9335285103546,909.5166709972063,2923.2034040050175
Australia,2008,0.7858439197780442,0.037066663,-0.47056450699999997,-0.36979025668930293,-0.561167453158984,-0.4654788549241434,829.5737224463718,1111.0178864763318,399.1255171280665,1562.5140307984038
Australia,2009,1.2946016163034892,0.027223413000000002,0.362998996,0.46993908693814385,0.8014216715984834,0.6356803792683137,1130.7081508023873,1633.1286176189656,718.9933562424508,2555.7735425083947
Australia,2010,1.1331252091183344,0.040343751,-0.010397915,-0.011782139608769667,0.16747249774418482,0.07784517906770758,1118.9511435605368,1613.886868247102,839.4049694738485,2754.7281915814697
Australia,2011,0.9993112271892711,0.04389375,-0.161235463,-0.16112440839696032,-0.1179517533065465,-0.1395380808517534,938.5365378541742,1353.8503013811646,740.39568159018,2370.33870645997
Australia,2012,1.0245175262371387,0.034141667,0.151441529,0.1551545006606499,0.21472002512586053,0.1849372628932552,1080.6699461691767,1563.9062688612296,899.373460944302,2808.702658962616
Australia,2013,0.8519942338316706,0.025291667,0.169182119,0.1441421898554235,0.017376432838235978,0.08075931134682975,1263.499977601694,1789.331143183512,915.0013634848925,3035.5315514784465
Australia,2014,0.9252115057531297,0.0241,0.031099474000000002,0.02877359116767031,-0.02378461543537158,0.002494487866149364,1302.7941623041183,1840.8166259610546,893.2384079315638,3043.103648100923
Australia,2015,0.8907583515777304,0.019791666,0.004513459000000001,0.004020401298753673,-0.0877336694853279,-0.04185663409328712,1308.6742703411173,1848.2174475148358,814.8713246784954,2915.729572194415
Australia,2016,0.9904188341085596,0.015867,0.09943300000000001,0.09848031593191642,0.10457580101771069,0.10152805847481355,1438.7996790639459,2030.2304856569772,900.087146183112,3211.757934696913
Australia,2017,1.0779436153631177,0.007399999999999999,0.105799999,0.11404643342747424,0.20074626769791037,0.11404643342747424,1591.0246836701117,2261.7710315818845,1080.7762813822353,3578.0474721814862
Australia,2018,0.9048717946625886,0.001183,-0.056783002,-0.05138133692606936,-0.14717992508806954,-0.05138133692606936,1500.6815258752224,2145.558212158552,921.7077092514355,3394.2026094758585
Australia,2019,0.9926324742839322,-0.008158,0.224658007,0.22300283335610696,0.20737827335936365,0.22300283335610696,1837.8216466200688,2624.0237726003725,1112.8498625380125,4151.119408373666
Australia,2020,1.099343419826837,-0.0012330000000000002,0.046632998,0.05126567949809805,0.1496311138836306,0.05126567949809805,1923.524779791259,2758.5461343218935,1279.3668270548205,4363.929365521685
Belgium,1871,0.9782074180144665,-0.026735350999999997,0.06866597799999999,0.06716956904481815,0.017916713490524705,0.06716956904481815,1.068665978,1.0671695690448182,1.0179167134905247,1.0671695690448182
